2014-8-8 22:39:2.0,1,2,4355.2993,6957.6528,0.01,204.24,2.60,10
2014-8-8 22:39:4.984,1,2,4355.2993,6957.6528,0.01,204.24,2.60,10
2014-8-8 22:39:8.0,1,2,4355.2993,6957.6528,0.02,204.24,2.70,10
2014-8-8 22:39:11.0,1,2,4355.2993,6957.6528,0.01,204.24,2.70,10
2014-8-8 22:39:14.0,1,2,4355.2993,6957.6528,0.01,204.24,2.70,10
2014-8-8 22:39:16.984,1,2,4355.2993,6957.6528,0.01,204.24,2.70,10
2014-8-8 22:39:20.0,1,2,4355.2993,6957.6528,0.01,204.24,2.70,10
2014-8-8 22:39:23.0,1,2,4355.2993,6957.6528,0.02,204.24,2.70,10
2014-8-8 22:39:26.0,1,2,4355.2993,6957.6528,0.01,204.24,2.70,10
2014-8-8 22:39:28.984,1,2,4355.2993,6957.6528,0.01,204.24,2.70,10
2014-8-8 22:39:32.0,1,2,4355.2993,6957.6528,0.03,204.24,2.70,10
