2014-9-1 20:53:38.250,1,0,4355.2797,6957.6503,1.48,125.61,0.00,0
2014-9-1 20:53:41.234,1,0,4355.2797,6957.6508,0.76,34.65,0.00,0
2014-9-1 20:53:44.250,1,0,4355.2807,6957.6508,0.25,17.19,0.00,0
2014-9-1 20:53:48.0,1,0,4355.2792,6957.6508,0.07,17.19,0.00,0
2014-9-1 20:53:51.0,1,0,4355.2792,6957.6508,0.11,17.19,0.00,0
2014-9-1 20:53:54.0,1,0,4355.2797,6957.6518,0.04,17.19,0.00,0
2014-9-1 20:53:56.984,1,0,4355.2797,6957.6518,0.03,17.19,0.00,0
2014-9-1 20:54:0.0,1,0,4355.2797,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:54:3.0,1,0,4355.2802,6957.6518,0.04,17.19,0.00,0
2014-9-1 20:54:6.0,1,0,4355.2807,6957.6518,0.02,17.19,0.00,0
2014-9-1 20:54:8.984,1,0,4355.2807,6957.6518,0.02,17.19,0.00,0
2014-9-1 20:54:12.0,1,0,4355.2807,6957.6518,0.02,17.19,0.00,0
2014-9-1 20:54:15.0,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:54:18.0,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:54:20.984,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:54:24.0,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:54:27.0,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:54:30.0,1,0,4355.2807,6957.6518,0.03,17.19,0.00,0
2014-9-1 20:54:32.984,1,0,4355.2807,6957.6518,0.03,17.19,0.00,0
2014-9-1 20:54:36.0,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:54:39.0,1,0,4355.2807,6957.6518,0.03,17.19,0.00,0
2014-9-1 20:54:42.0,1,0,4355.2807,6957.6518,0.03,17.19,0.00,0
2014-9-1 20:54:44.984,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:54:48.0,1,0,4355.2807,6957.6518,0.00,17.19,0.00,0
2014-9-1 20:54:51.0,1,0,4355.2807,6957.6518,0.04,17.19,0.00,0
2014-9-1 20:54:54.0,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:54:56.984,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:55:0.0,1,0,4355.2807,6957.6518,0.03,17.19,0.00,0
2014-9-1 20:55:3.0,1,0,4355.2807,6957.6518,0.03,17.19,0.00,0
2014-9-1 20:55:6.0,1,0,4355.2807,6957.6518,0.02,17.19,0.00,0
2014-9-1 20:55:8.984,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:55:12.0,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
2014-9-1 20:55:15.0,1,0,4355.2807,6957.6518,0.01,17.19,0.00,0
