2014-9-1 18:58:9.546,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:12.546,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:15.546,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:18.515,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:6.78,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:9.296,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:12.296,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:15.109,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:18.93,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:21.312,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:24.296,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:27.93,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:30.93,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:33.93,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:36.93,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:39.296,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:42.296,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:45.93,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:48.93,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:51.312,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:54.296,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:58:57.312,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:59:0.296,0,0,0.0000,0.0000,0.00,0.00,0.00,0
2014-9-1 18:59:3.312,0,0,0.0000,0.0000,0.00,0.00,0.00,1
2014-9-1 18:59:6.296,0,0,0.0000,0.0000,0.00,0.00,0.00,1
2014-9-1 18:59:9.312,0,0,0.0000,0.0000,0.00,0.00,0.00,1
2014-9-1 18:59:12.312,0,0,0.0000,0.0000,0.00,0.00,0.00,1
2014-9-1 18:59:15.312,0,0,0.0000,0.0000,0.00,0.00,0.00,1
2014-9-1 18:59:18.296,0,0,0.0000,0.0000,0.00,0.00,0.00,1
2014-9-1 18:59:21.312,0,0,0.0000,0.0000,0.10,0.00,0.00,3
2014-9-1 18:59:24.296,0,0,0.0000,0.0000,0.11,0.00,0.00,3
2014-9-1 18:59:27.93,0,0,0.0000,0.0000,0.24,0.00,0.00,3
2014-9-1 18:59:30.93,0,0,0.0000,0.0000,0.22,0.00,0.00,3
2014-9-1 18:59:33.93,0,0,0.0000,0.0000,0.23,0.00,0.00,3
2014-9-1 18:59:36.93,0,0,0.0000,0.0000,0.22,0.00,0.00,3
2014-9-1 18:59:39.93,0,0,0.0000,0.0000,0.29,0.00,0.00,3
2014-9-1 18:59:42.93,0,0,0.0000,0.0000,0.43,0.00,0.00,3
2014-9-1 18:59:45.93,1,0,4355.2666,6957.6396,0.06,0.00,0.00,3
2014-9-1 18:59:48.0,1,0,4355.2758,6957.6420,0.17,0.00,0.00,3
2014-9-1 18:59:51.0,1,0,4355.2797,6957.6440,0.30,0.00,0.00,3
2014-9-1 18:59:54.0,1,0,4355.2807,6957.6440,0.23,0.00,0.00,3
2014-9-1 18:59:56.984,1,0,4355.2807,6957.6445,0.25,0.00,0.00,3
2014-9-1 19:0:0.0,1,0,4355.2812,6957.6455,0.11,0.00,0.00,3
2014-9-1 19:0:3.0,1,0,4355.2812,6957.6459,0.10,0.00,0.00,3
2014-9-1 19:0:6.0,1,0,4355.2812,6957.6459,0.18,0.00,0.00,3
2014-9-1 19:0:8.984,1,0,4355.2812,6957.6469,0.08,0.00,0.00,3
2014-9-1 19:0:12.0,1,0,4355.2812,6957.6479,0.05,0.00,0.00,3
2014-9-1 19:0:15.0,1,0,4355.2812,6957.6479,0.20,0.00,0.00,3
2014-9-1 19:0:18.0,1,0,4355.2812,6957.6479,0.17,0.00,0.00,3
2014-9-1 19:0:20.984,1,0,4355.2812,6957.6469,0.13,0.00,0.00,3
2014-9-1 19:0:24.0,1,0,4355.2812,6957.6469,0.26,0.00,0.00,3
2014-9-1 19:0:27.0,1,0,4355.2812,6957.6469,0.22,0.00,0.00,3
2014-9-1 19:0:30.0,1,0,4355.2812,6957.6479,0.41,0.00,0.00,3
2014-9-1 19:0:32.984,1,0,4355.2807,6957.6479,0.31,0.00,0.00,3
2014-9-1 19:0:36.0,1,0,4355.2807,6957.6479,0.19,0.00,0.00,3
2014-9-1 19:0:39.0,1,0,4355.2807,6957.6479,0.29,0.00,0.00,3
2014-9-1 19:0:42.0,1,0,4355.2807,6957.6484,0.06,0.00,0.00,3
2014-9-1 19:0:44.984,1,0,4355.2807,6957.6484,0.19,0.00,0.00,3
2014-9-1 19:0:48.0,1,0,4355.2802,6957.6479,0.31,0.00,0.00,3
2014-9-1 19:0:51.0,1,0,4355.2802,6957.6479,0.19,0.00,0.00,3
2014-9-1 19:0:54.0,1,0,4355.2802,6957.6479,0.19,0.00,0.00,3
2014-9-1 19:0:56.984,1,0,4355.2797,6957.6479,0.12,0.00,0.00,3
2014-9-1 19:1:0.0,1,0,4355.2797,6957.6479,0.25,0.00,0.00,3
2014-9-1 19:1:3.0,1,0,4355.2797,6957.6469,0.26,0.00,0.00,3
2014-9-1 19:1:6.0,1,0,4355.2797,6957.6469,0.06,0.00,0.00,3
2014-9-1 19:1:8.984,1,0,4355.2797,6957.6469,0.21,0.00,0.00,3
2014-9-1 19:1:12.0,1,1,4355.2797,6957.6469,0.27,0.00,6.60,6
2014-9-1 19:1:15.0,1,1,4355.2797,6957.6459,0.10,0.00,6.60,6
2014-9-1 19:1:18.0,1,1,4355.2797,6957.6459,0.07,0.00,6.60,6
2014-9-1 19:1:20.984,1,1,4355.2797,6957.6459,0.52,0.00,6.60,6
2014-9-1 19:1:24.0,1,1,4355.2802,6957.6459,0.53,0.00,6.70,6
2014-9-1 19:1:27.0,1,1,4355.2802,6957.6455,0.35,0.00,6.70,6
2014-9-1 19:1:30.0,1,1,4355.2802,6957.6455,0.15,0.00,6.70,6
2014-9-1 19:1:32.984,1,1,4355.2802,6957.6455,0.06,0.00,6.70,6
2014-9-1 19:1:36.0,1,1,4355.2807,6957.6455,0.33,0.00,6.70,6
2014-9-1 19:1:39.0,1,1,4355.2807,6957.6455,0.25,0.00,6.80,6
2014-9-1 19:1:42.0,1,1,4355.2812,6957.6455,0.17,0.00,6.80,6
2014-9-1 19:1:44.984,1,1,4355.2812,6957.6455,0.37,0.00,6.90,6
2014-9-1 19:1:48.0,1,1,4355.2812,6957.6455,0.17,0.00,6.90,6
2014-9-1 19:1:51.0,1,1,4355.2812,6957.6455,0.16,0.00,6.90,6
2014-9-1 19:1:54.0,1,1,4355.2812,6957.6455,0.08,0.00,7.00,6
2014-9-1 19:1:56.984,1,1,4355.2812,6957.6455,0.22,0.00,7.00,6
2014-9-1 19:2:0.0,1,1,4355.2807,6957.6445,1.10,177.45,7.10,6
2014-9-1 19:2:3.0,1,1,4355.2807,6957.6445,0.38,177.45,7.30,6
2014-9-1 19:2:6.0,1,1,4355.2807,6957.6445,0.32,177.45,7.40,6
2014-9-1 19:2:8.984,1,1,4355.2812,6957.6455,0.41,177.45,7.40,6
2014-9-1 19:2:12.0,1,1,4355.2812,6957.6455,0.64,5.12,7.40,6
2014-9-1 19:2:15.0,1,1,4355.2812,6957.6445,0.34,8.15,7.40,6
2014-9-1 19:2:18.0,1,1,4355.2812,6957.6455,0.15,8.15,7.30,6
2014-9-1 19:2:20.984,1,1,4355.2812,6957.6455,0.31,8.15,7.30,6
2014-9-1 19:2:24.0,1,1,4355.2812,6957.6455,0.25,8.15,7.30,6
2014-9-1 19:2:27.0,1,1,4355.2812,6957.6455,0.21,8.15,7.30,6
2014-9-1 19:2:30.0,1,1,4355.2812,6957.6459,0.28,8.15,7.30,6
2014-9-1 19:2:32.984,1,1,4355.2817,6957.6459,0.19,8.15,7.30,6
2014-9-1 19:2:36.0,1,1,4355.2817,6957.6459,0.11,8.15,7.40,6
2014-9-1 19:2:39.0,1,1,4355.2817,6957.6459,0.09,8.15,7.40,6
2014-9-1 19:2:42.0,1,1,4355.2817,6957.6459,0.05,8.15,7.40,6
2014-9-1 19:2:44.984,1,1,4355.2817,6957.6459,0.35,8.15,7.40,6
2014-9-1 19:2:48.0,1,1,4355.2817,6957.6459,0.27,8.15,7.40,6
2014-9-1 19:2:51.0,1,1,4355.2817,6957.6459,0.37,8.15,7.40,6
2014-9-1 19:2:54.0,1,1,4355.2817,6957.6469,0.09,8.15,7.40,6
2014-9-1 19:2:56.984,1,1,4355.2817,6957.6469,0.36,8.15,7.30,6
2014-9-1 19:3:0.0,1,1,4355.2822,6957.6459,0.30,8.15,7.30,6
2014-9-1 19:3:3.0,1,1,4355.2827,6957.6459,0.34,8.15,7.30,6
2014-9-1 19:3:6.0,1,1,4355.2827,6957.6459,0.20,8.15,7.30,6
2014-9-1 19:3:8.984,1,1,4355.2827,6957.6459,0.11,8.15,7.20,6
2014-9-1 19:3:12.0,1,1,4355.2827,6957.6459,0.17,8.15,7.20,6
2014-9-1 19:3:15.0,1,1,4355.2827,6957.6459,0.21,8.15,7.20,6
2014-9-1 19:3:18.0,1,1,4355.2822,6957.6459,0.17,8.15,7.20,6
2014-9-1 19:3:20.984,1,1,4355.2822,6957.6459,0.18,8.15,7.20,6
2014-9-1 19:3:24.0,1,1,4355.2822,6957.6459,0.09,8.15,7.20,6
2014-9-1 19:3:27.0,1,1,4355.2822,6957.6459,0.14,8.15,7.20,7
2014-9-1 19:3:30.0,1,1,4355.2822,6957.6459,0.11,8.15,7.20,6
2014-9-1 19:3:32.984,1,1,4355.2822,6957.6459,0.11,8.15,7.20,7
2014-9-1 19:3:36.0,1,1,4355.2822,6957.6459,0.26,8.15,7.20,7
2014-9-1 19:3:39.0,1,1,4355.2822,6957.6459,0.17,8.15,7.30,7
2014-9-1 19:3:42.0,1,1,4355.2822,6957.6459,0.09,8.15,7.30,7
2014-9-1 19:3:44.984,1,1,4355.2822,6957.6459,0.45,8.15,7.20,7
2014-9-1 19:3:48.0,1,1,4355.2822,6957.6455,0.21,8.15,7.20,7
2014-9-1 19:3:51.0,1,1,4355.2817,6957.6455,0.25,8.15,7.20,7
2014-9-1 19:3:54.0,1,1,4355.2812,6957.6459,0.62,231.91,7.20,7
2014-9-1 19:3:56.984,1,1,4355.2812,6957.6455,0.33,231.91,7.20,7
2014-9-1 19:4:0.0,1,1,4355.2812,6957.6455,0.67,80.26,7.20,7
2014-9-1 19:4:3.0,1,1,4355.2807,6957.6455,0.53,79.04,7.20,7
2014-9-1 19:4:6.0,1,1,4355.2807,6957.6455,0.11,78.61,7.20,7
2014-9-1 19:4:8.984,1,1,4355.2807,6957.6455,0.25,78.61,6.80,7
2014-9-1 19:4:12.0,1,1,4355.2807,6957.6445,1.03,61.05,6.80,7
2014-9-1 19:4:15.0,1,1,4355.2807,6957.6445,0.98,71.55,6.90,7
2014-9-1 19:4:18.0,1,1,4355.2807,6957.6445,0.17,64.25,7.00,7
2014-9-1 19:4:20.984,1,1,4355.2807,6957.6459,0.74,240.89,7.00,7
2014-9-1 19:4:24.0,1,1,4355.2802,6957.6459,0.97,249.20,7.20,7
2014-9-1 19:4:27.0,1,1,4355.2802,6957.6459,0.24,249.20,7.10,7
2014-9-1 19:4:30.0,1,1,4355.2802,6957.6459,0.31,249.34,7.10,7
2014-9-1 19:4:32.984,1,1,4355.2797,6957.6459,0.41,249.34,7.20,7
2014-9-1 19:4:36.0,1,1,4355.2797,6957.6469,0.47,249.34,7.20,7
2014-9-1 19:4:39.0,1,1,4355.2797,6957.6479,0.48,227.37,7.20,7
2014-9-1 19:4:42.0,1,1,4355.2797,6957.6469,0.22,227.37,7.10,7
2014-9-1 19:4:44.984,1,1,4355.2797,6957.6469,0.22,227.37,7.10,7
2014-9-1 19:4:48.0,1,1,4355.2797,6957.6469,0.32,227.37,7.10,7
2014-9-1 19:4:51.0,1,1,4355.2797,6957.6459,0.19,227.37,7.10,7
2014-9-1 19:4:54.0,1,1,4355.2797,6957.6459,0.05,227.37,7.10,7
2014-9-1 19:4:56.984,1,1,4355.2797,6957.6459,0.23,227.37,7.10,7
2014-9-1 19:5:0.0,1,1,4355.2802,6957.6459,0.42,227.37,7.10,7
2014-9-1 19:5:3.0,1,1,4355.2807,6957.6455,0.48,227.37,7.10,7
2014-9-1 19:5:6.0,1,1,4355.2807,6957.6455,0.16,227.37,7.10,7
2014-9-1 19:5:8.984,1,1,4355.2807,6957.6455,0.38,227.37,7.10,7
2014-9-1 19:5:12.0,1,1,4355.2807,6957.6459,0.10,227.37,7.20,7
2014-9-1 19:5:15.0,1,1,4355.2807,6957.6455,0.14,227.37,7.20,7
2014-9-1 19:5:18.0,1,1,4355.2807,6957.6455,0.14,227.37,7.20,7
2014-9-1 19:5:20.984,1,1,4355.2807,6957.6459,0.51,227.37,7.20,8
2014-9-1 19:5:24.0,1,1,4355.2807,6957.6459,0.28,270.55,7.00,8
2014-9-1 19:5:27.0,1,1,4355.2812,6957.6459,0.18,270.55,6.90,8
2014-9-1 19:5:30.0,1,1,4355.2812,6957.6459,0.25,270.55,6.90,8
2014-9-1 19:5:32.984,1,1,4355.2812,6957.6459,0.13,270.55,6.90,8
2014-9-1 19:5:36.0,1,1,4355.2812,6957.6459,0.10,270.55,6.90,8
2014-9-1 19:5:39.0,1,1,4355.2812,6957.6459,0.38,270.55,6.90,8
2014-9-1 19:5:42.0,1,1,4355.2812,6957.6469,0.08,270.55,7.00,8
2014-9-1 19:5:44.984,1,1,4355.2812,6957.6469,0.08,270.55,7.00,8
2014-9-1 19:5:48.0,1,1,4355.2812,6957.6469,0.10,270.55,7.00,8
2014-9-1 19:5:51.0,1,1,4355.2812,6957.6469,0.04,270.55,7.00,8
2014-9-1 19:5:54.0,1,1,4355.2812,6957.6469,0.28,270.55,7.00,8
2014-9-1 19:5:56.984,1,1,4355.2812,6957.6469,0.21,270.55,7.00,8
2014-9-1 19:6:0.0,1,1,4355.2812,6957.6479,0.52,270.55,7.00,8
2014-9-1 19:6:3.0,1,1,4355.2812,6957.6479,0.36,270.55,7.00,7
2014-9-1 19:6:6.0,1,1,4355.2812,6957.6479,0.18,270.55,7.00,7
2014-9-1 19:6:8.984,1,1,4355.2817,6957.6479,0.31,270.55,7.10,7
2014-9-1 19:6:12.0,1,1,4355.2812,6957.6484,0.32,270.55,7.10,7
2014-9-1 19:6:15.0,1,1,4355.2812,6957.6494,0.59,264.60,7.00,8
2014-9-1 19:6:18.0,1,1,4355.2807,6957.6503,0.52,227.24,6.90,8
2014-9-1 19:6:20.984,1,1,4355.2812,6957.6494,0.82,56.25,7.00,7
2014-9-1 19:6:24.0,1,1,4355.2817,6957.6503,0.87,23.14,7.00,7
2014-9-1 19:6:27.0,1,1,4355.2822,6957.6508,0.81,5.09,7.20,8
2014-9-1 19:6:30.0,1,1,4355.2822,6957.6518,0.40,5.09,7.30,8
2014-9-1 19:6:32.984,1,1,4355.2822,6957.6518,0.21,5.09,7.30,8
2014-9-1 19:6:36.0,1,1,4355.2822,6957.6508,0.96,11.95,7.50,8
2014-9-1 19:6:39.0,1,1,4355.2822,6957.6508,0.44,85.52,7.70,7
2014-9-1 19:6:42.0,1,1,4355.2817,6957.6508,0.31,85.52,7.80,7
2014-9-1 19:6:44.984,1,1,4355.2817,6957.6518,0.40,85.52,7.80,7
2014-9-1 19:6:48.0,1,1,4355.2817,6957.6518,0.20,85.52,7.90,7
2014-9-1 19:6:51.0,1,1,4355.2817,6957.6508,0.52,85.52,7.90,8
2014-9-1 19:6:54.0,1,1,4355.2812,6957.6508,0.40,85.52,7.90,8
2014-9-1 19:6:56.984,1,1,4355.2812,6957.6508,0.40,85.52,7.90,8
2014-9-1 19:7:0.0,1,1,4355.2812,6957.6508,0.47,85.52,7.90,8
2014-9-1 19:7:3.0,1,1,4355.2812,6957.6508,0.80,102.69,7.80,8
2014-9-1 19:7:6.0,1,1,4355.2807,6957.6508,0.46,101.17,7.80,8
2014-9-1 19:7:8.984,1,1,4355.2802,6957.6518,0.35,101.17,7.60,8
2014-9-1 19:7:12.0,1,1,4355.2797,6957.6518,0.14,101.17,7.60,8
2014-9-1 19:7:15.0,1,1,4355.2797,6957.6518,0.25,101.17,7.60,8
2014-9-1 19:7:18.0,1,1,4355.2802,6957.6508,0.83,93.90,7.60,8
2014-9-1 19:7:20.984,1,1,4355.2802,6957.6508,0.39,111.50,7.50,8
2014-9-1 19:7:24.0,1,1,4355.2807,6957.6518,0.29,111.50,7.50,8
2014-9-1 19:7:27.0,1,1,4355.2807,6957.6518,0.15,111.50,7.50,8
2014-9-1 19:7:30.0,1,1,4355.2807,6957.6518,0.50,111.50,7.60,8
2014-9-1 19:7:32.984,1,1,4355.2807,6957.6503,1.13,81.51,7.60,8
2014-9-1 19:7:36.0,1,1,4355.2807,6957.6508,0.28,85.97,7.60,8
2014-9-1 19:7:39.0,1,1,4355.2802,6957.6508,0.16,85.97,7.70,8
2014-9-1 19:7:42.0,1,1,4355.2807,6957.6508,0.26,85.97,7.70,8
2014-9-1 19:7:44.984,1,1,4355.2807,6957.6508,0.23,85.97,7.70,8
2014-9-1 19:7:48.0,1,1,4355.2802,6957.6508,0.88,102.99,7.70,8
2014-9-1 19:7:51.0,1,1,4355.2797,6957.6503,0.21,113.22,7.60,8
2014-9-1 19:7:54.0,1,1,4355.2797,6957.6503,0.40,113.22,7.60,8
2014-9-1 19:7:56.984,1,1,4355.2792,6957.6494,0.64,101.99,7.60,8
2014-9-1 19:8:0.0,1,1,4355.2792,6957.6494,0.57,106.03,7.70,8
2014-9-1 19:8:3.0,1,1,4355.2792,6957.6484,0.79,81.98,8.00,8
2014-9-1 19:8:6.0,1,1,4355.2792,6957.6494,0.06,81.98,8.10,8
2014-9-1 19:8:8.984,1,1,4355.2792,6957.6494,0.37,82.05,8.10,8
2014-9-1 19:8:12.0,1,1,4355.2792,6957.6494,0.15,82.05,8.10,7
2014-9-1 19:8:15.0,1,1,4355.2792,6957.6494,0.18,82.05,8.20,7
2014-9-1 19:8:18.0,1,1,4355.2792,6957.6494,0.60,104.45,8.20,7
2014-9-1 19:8:20.984,1,1,4355.2792,6957.6508,0.09,104.45,8.30,8
2014-9-1 19:8:24.0,1,1,4355.2797,6957.6508,0.21,104.45,8.30,8
2014-9-1 19:8:27.0,1,1,4355.2802,6957.6518,0.75,310.58,8.40,8
2014-9-1 19:8:30.0,1,1,4355.2812,6957.6518,1.50,5.34,8.70,8
2014-9-1 19:8:32.984,1,1,4355.2822,6957.6508,1.18,35.89,8.90,8
