DATETIME,RTC_TEMP_C,TEMP_C,BATTERY_LEVEL
2014-08-03 11:39:36,23.50,23.64,706
2014-08-03 11:40:39,23.50,23.72,707
2014-08-03 11:41:42,23.75,23.72,706
2014-08-03 11:42:44,23.75,23.81,706
2014-08-03 11:43:47,23.75,23.72,706
2014-08-03 11:44:49,23.75,23.72,706
2014-08-03 11:45:52,23.75,23.72,706
2014-08-03 11:46:54,23.75,23.81,706
2014-08-03 11:47:57,23.50,23.64,707
2014-08-03 11:49:00,23.50,23.72,706
2014-08-03 11:50:02,23.50,23.81,706
2014-08-03 11:51:05,23.50,23.90,706
2014-08-03 11:52:07,23.50,23.90,706
2014-08-03 11:53:10,23.25,23.55,707
2014-08-03 11:54:12,23.25,23.90,706
2014-08-03 11:55:15,23.50,24.07,706
2014-08-03 11:56:18,23.75,24.16,706
2014-08-03 11:57:20,24.00,24.25,706
2014-08-03 11:58:23,24.00,24.25,706
2014-08-03 11:59:25,23.75,23.72,706
2014-08-03 12:00:28,23.75,23.99,706
2014-08-03 12:01:30,23.25,23.64,706
2014-08-03 12:02:33,23.25,23.88,706
2014-08-03 12:03:36,23.25,23.99,706
2014-08-03 12:04:38,23.25,23.99,706
2014-08-03 12:05:41,23.25,23.90,707
2014-08-03 12:06:43,23.25,23.67,707
2014-08-03 12:07:46,23.25,23.99,706
2014-08-03 12:08:48,23.50,24.25,706
2014-08-03 12:09:51,23.50,24.42,706
2014-08-03 12:10:54,23.75,24.60,706
2014-08-03 12:11:56,24.00,24.70,706
2014-08-03 12:12:59,24.25,24.78,706
2014-08-03 12:14:01,24.50,25.02,706
2014-08-03 12:15:04,24.50,25.04,706
2014-08-03 12:16:06,24.75,25.04,706
2014-08-03 12:17:09,24.75,25.00,706
2014-08-03 12:18:12,24.75,25.13,706
2014-08-03 12:19:14,24.75,25.04,706
2014-08-03 12:20:17,24.75,25.13,706
2014-08-03 12:21:19,24.75,25.30,706
2014-08-03 12:22:22,24.75,24.95,706
2014-08-03 12:23:25,24.75,25.23,706
2014-08-03 12:24:27,24.75,25.37,706
2014-08-03 12:25:30,24.75,25.36,706
2014-08-03 12:26:33,24.75,25.39,706
2014-08-03 12:27:35,25.00,25.48,706
2014-08-03 12:28:38,25.00,25.57,706
2014-08-03 12:29:40,25.00,25.57,706
2014-08-03 12:30:43,25.00,25.13,706
2014-08-03 12:31:46,24.75,25.37,706
2014-08-03 12:32:48,24.75,25.39,706
2014-08-03 12:33:51,24.75,25.22,706
2014-08-03 12:34:53,24.75,25.30,706
2014-08-03 12:35:56,24.75,25.30,706
2014-08-03 12:36:59,24.50,25.04,706
2014-08-03 12:38:01,24.50,24.95,706
2014-08-03 12:39:04,24.25,24.95,706
2014-08-03 12:40:06,24.25,25.04,706
2014-08-03 12:41:09,24.25,25.22,706
2014-08-03 12:42:11,24.25,25.30,706
2014-08-03 12:43:14,24.50,25.22,706
2014-08-03 12:44:17,24.50,25.04,706
2014-08-03 12:45:19,24.00,24.42,706
2014-08-03 12:46:22,24.00,24.60,706
2014-08-03 12:47:24,24.00,24.95,706
2014-08-03 12:48:27,24.00,24.78,706
2014-08-03 12:49:30,24.00,24.95,706
2014-08-03 12:50:32,24.00,25.13,706
