DATETIME,RTC_TEMP_C,TEMP_C,PHOTO,BATTERY_LEVEL
2014-08-12 18:02:39,24.75,12.58,557,707
2014-08-12 18:02:40,24.75,12.58,548,708
2014-08-12 18:02:41,24.75,12.65,547,708
2014-08-12 18:02:42,24.75,12.65,556,708
2014-08-12 18:02:44,24.75,12.65,555,708
2014-08-12 18:02:45,24.75,12.67,555,708
2014-08-12 18:02:46,24.75,12.67,556,708
2014-08-12 18:02:47,24.75,12.67,555,707
2014-08-12 18:02:48,24.75,12.67,555,707
2014-08-12 18:02:49,24.75,12.67,548,708
2014-08-12 18:02:51,24.75,12.67,553,707
2014-08-12 18:02:52,24.75,12.67,554,707
2014-08-12 18:02:53,24.75,12.67,554,707
2014-08-12 18:02:54,24.75,12.67,551,707
2014-08-12 18:02:55,24.75,12.67,552,708
2014-08-12 18:02:56,24.75,12.67,552,707
2014-08-12 18:02:58,24.75,12.67,553,708
2014-08-12 18:02:59,24.75,12.67,554,707
2014-08-12 18:03:00,24.75,12.67,560,708
2014-08-12 18:03:01,24.75,12.67,558,708
2014-08-12 18:03:02,24.75,12.67,561,707
2014-08-12 18:03:03,24.75,12.67,561,707
2014-08-12 18:03:05,24.75,12.67,565,707
2014-08-12 18:03:06,24.75,12.67,563,707
2014-08-12 18:03:07,24.75,12.67,562,707
2014-08-12 18:03:08,24.75,12.67,567,708
2014-08-12 18:03:09,24.75,12.67,568,707
2014-08-12 18:03:10,24.75,12.67,566,708
2014-08-12 18:03:12,24.75,12.67,564,708
2014-08-12 18:03:13,24.75,12.67,575,708
2014-08-12 18:03:14,24.75,12.67,573,707
2014-08-12 18:03:15,24.75,12.67,574,708
2014-08-12 18:03:16,24.75,12.67,574,707
2014-08-12 18:03:17,24.75,12.67,574,707
2014-08-12 18:03:19,24.75,12.67,574,708
2014-08-12 18:03:20,24.75,12.67,575,707
2014-08-12 18:03:21,24.75,12.70,575,707
2014-08-12 18:03:22,24.75,12.72,575,707
2014-08-12 18:03:23,24.75,12.74,576,707
2014-08-12 18:03:24,24.75,12.74,566,707
2014-08-12 18:03:26,24.75,12.74,566,707
2014-08-12 18:03:27,24.75,12.74,566,708
2014-08-12 18:03:28,24.75,12.74,566,708
2014-08-12 18:03:29,24.75,12.74,566,708
2014-08-12 18:03:30,24.75,12.74,565,708
2014-08-12 18:03:31,24.75,12.74,566,708
2014-08-12 18:03:33,24.75,12.75,565,707
2014-08-12 18:03:34,24.75,12.75,565,708
2014-08-12 18:03:35,24.75,12.75,564,707
2014-08-12 18:03:36,24.75,12.75,565,708
2014-08-12 18:03:37,24.75,12.75,564,708
2014-08-12 18:03:38,24.75,12.75,564,708
2014-08-12 18:03:40,24.75,12.75,564,707
2014-08-12 18:03:41,24.75,12.75,564,707
2014-08-12 18:03:42,24.75,12.75,564,707
2014-08-12 18:03:43,24.75,12.75,564,708
2014-08-12 18:03:44,24.75,12.75,564,707
2014-08-12 18:03:45,24.75,12.75,564,707
2014-08-12 18:03:47,24.75,12.75,565,707
2014-08-12 18:03:48,24.75,12.75,564,707
2014-08-12 18:03:49,24.75,12.75,555,708
2014-08-12 18:03:50,24.75,12.75,556,708
2014-08-12 18:03:51,24.75,12.77,555,707
2014-08-12 18:03:52,24.75,12.79,555,708
2014-08-12 18:03:54,24.75,12.82,554,708
2014-08-12 18:03:55,24.75,12.82,555,708
2014-08-12 18:03:56,24.75,12.82,545,707
2014-08-12 18:03:57,24.75,12.79,546,707
2014-08-12 18:03:58,24.75,12.82,545,708
2014-08-12 18:03:59,24.75,12.82,545,707
2014-08-12 18:04:01,24.75,12.82,545,708
2014-08-12 18:04:02,24.75,12.82,540,708
2014-08-12 18:04:03,24.75,12.84,537,707
2014-08-12 18:04:04,24.75,12.84,537,707
2014-08-12 18:04:05,24.75,12.84,537,707
2014-08-12 18:04:06,24.75,12.84,515,707
2014-08-12 18:04:08,24.75,12.84,526,707
2014-08-12 18:04:09,24.75,12.84,530,707
2014-08-12 18:04:10,24.75,12.82,533,707
2014-08-12 18:04:11,24.75,12.82,542,707
2014-08-12 18:04:12,24.75,12.82,529,707
2014-08-12 18:04:13,24.75,12.82,532,707
2014-08-12 18:04:15,24.75,12.74,538,707
2014-08-12 18:04:16,24.75,12.67,539,708
2014-08-12 18:04:17,24.75,12.65,524,707
2014-08-12 18:04:18,24.75,12.65,525,707
2014-08-12 18:04:19,24.75,12.65,533,707
2014-08-12 18:04:20,24.75,12.65,533,707
2014-08-12 18:04:22,24.75,12.67,534,707
2014-08-12 18:04:23,24.75,12.67,533,708
2014-08-12 18:04:24,24.75,12.74,532,707
2014-08-12 18:04:25,24.75,12.75,533,707
2014-08-12 18:04:26,24.75,12.75,533,707
2014-08-12 18:04:28,24.75,12.75,535,708
2014-08-12 18:04:29,24.75,12.75,536,707
2014-08-12 18:04:30,24.75,12.82,536,707
2014-08-12 18:04:31,24.75,12.82,531,707
2014-08-12 18:04:32,24.75,12.84,531,708
2014-08-12 18:04:33,24.75,12.84,530,707
2014-08-12 18:04:35,24.75,12.84,530,707
2014-08-12 18:04:36,24.75,12.91,531,707
2014-08-12 18:04:37,24.75,12.91,531,707
2014-08-12 18:04:38,24.75,12.93,530,707
2014-08-12 18:04:39,24.75,12.93,531,707
2014-08-12 18:04:40,24.75,12.93,531,708
2014-08-12 18:04:42,24.75,12.93,530,707
2014-08-12 18:04:43,24.75,12.93,531,707
2014-08-12 18:04:44,24.75,12.93,531,708
2014-08-12 18:04:45,24.75,12.93,530,707
2014-08-12 18:04:46,24.75,12.93,531,707
2014-08-12 18:04:47,24.75,12.93,530,707
2014-08-12 18:04:49,24.75,12.93,530,707
2014-08-12 18:04:50,24.75,12.93,530,707
2014-08-12 18:04:51,24.75,12.93,530,707
2014-08-12 18:04:52,24.75,12.93,523,707
2014-08-12 18:04:53,24.75,13.26,529,707
2014-08-12 18:04:54,24.75,15.02,519,708
2014-08-12 18:04:56,24.75,16.73,532,707
2014-08-12 18:04:57,24.75,17.85,546,707
2014-08-12 18:04:58,24.75,18.54,552,707
2014-08-12 18:04:59,24.75,18.97,549,707
2014-08-12 18:05:00,24.75,19.22,546,707
2014-08-12 18:05:01,24.75,19.40,547,707
2014-08-12 18:05:03,24.75,19.48,547,707
2014-08-12 18:05:04,24.75,19.57,547,707
2014-08-12 18:05:05,24.75,19.65,548,707
2014-08-12 18:05:06,24.75,19.74,548,707
2014-08-12 18:05:07,24.75,19.83,548,707
2014-08-12 18:05:08,24.75,19.93,555,707
2014-08-12 18:05:10,24.75,20.09,556,707
2014-08-12 18:05:11,24.75,20.26,543,707
2014-08-12 18:05:12,24.75,20.36,546,707
2014-08-12 18:05:13,24.75,20.52,548,707
2014-08-12 18:05:14,24.75,20.60,549,707
2014-08-12 18:05:15,24.75,20.69,549,707
2014-08-12 18:05:17,24.75,20.71,549,707
2014-08-12 18:05:18,24.75,20.78,549,707
2014-08-12 18:05:19,24.75,20.78,548,707
2014-08-12 18:05:20,24.75,20.86,548,707
2014-08-12 18:05:21,24.75,20.88,549,707
2014-08-12 18:05:22,24.75,20.95,549,707
2014-08-12 18:05:24,24.75,21.03,549,707
2014-08-12 18:05:25,24.75,21.12,544,707
2014-08-12 18:05:26,24.75,21.21,552,707
2014-08-12 18:05:27,24.75,21.29,551,707
2014-08-12 18:05:28,24.75,21.38,551,708
2014-08-12 18:05:29,24.75,21.47,553,707
2014-08-12 18:05:31,24.75,21.47,554,707
2014-08-12 18:05:32,24.75,21.55,554,707
2014-08-12 18:05:33,24.75,21.64,555,707
2014-08-12 18:05:34,24.75,21.64,554,707
2014-08-12 18:05:35,24.75,21.73,554,707
2014-08-12 18:05:36,24.75,21.81,554,707
2014-08-12 18:05:38,24.75,21.81,554,707
2014-08-12 18:05:39,24.75,21.90,554,707
2014-08-12 18:05:40,24.75,21.90,554,707
2014-08-12 18:05:41,24.75,21.99,554,707
2014-08-12 18:05:42,24.75,21.99,554,707
2014-08-12 18:05:43,24.75,22.07,554,707
2014-08-12 18:05:45,24.75,22.07,554,707
2014-08-12 18:05:46,24.75,22.16,554,707
2014-08-12 18:05:47,24.75,22.16,554,708
2014-08-12 18:05:48,24.75,22.16,555,707
2014-08-12 18:05:49,24.75,22.25,554,707
2014-08-12 18:05:50,24.75,22.25,554,707
2014-08-12 18:05:52,24.75,22.26,554,707
2014-08-12 18:05:53,24.75,22.33,553,708
2014-08-12 18:05:54,24.75,22.33,554,707
2014-08-12 18:05:55,24.75,22.42,541,707
2014-08-12 18:05:56,24.75,22.42,548,707
2014-08-12 18:05:57,24.75,22.42,546,707
2014-08-12 18:05:59,24.75,22.51,547,707
2014-08-12 18:06:00,24.75,22.51,547,707
2014-08-12 18:06:01,24.75,22.51,547,707
2014-08-12 18:06:02,24.75,22.59,556,707
2014-08-12 18:06:03,24.75,22.59,545,707
2014-08-12 18:06:04,24.75,22.59,544,707
2014-08-12 18:06:06,24.75,22.68,544,707
2014-08-12 18:06:07,24.75,22.68,545,707
2014-08-12 18:06:08,24.75,22.68,543,707
2014-08-12 18:06:09,24.75,22.77,545,707
2014-08-12 18:06:10,24.75,22.77,545,707
2014-08-12 18:06:11,24.75,22.77,546,707
2014-08-12 18:06:13,24.75,22.77,546,707
2014-08-12 18:06:14,24.75,22.78,546,707
2014-08-12 18:06:15,24.75,22.85,546,707
2014-08-12 18:06:16,24.75,22.85,546,707
2014-08-12 18:06:17,24.75,22.85,546,707
2014-08-12 18:06:19,24.75,22.85,546,707
2014-08-12 18:06:20,24.75,22.85,546,707
2014-08-12 18:06:21,24.75,22.94,545,707
2014-08-12 18:06:22,24.75,22.94,544,707
2014-08-12 18:06:23,24.75,22.94,546,707
2014-08-12 18:06:24,24.75,22.94,545,707
2014-08-12 18:06:26,24.75,22.94,544,707
2014-08-12 18:06:27,24.75,22.94,541,707
2014-08-12 18:06:28,24.75,22.94,542,707
2014-08-12 18:06:29,24.75,23.03,531,707
2014-08-12 18:06:30,24.75,23.03,528,707
2014-08-12 18:06:31,24.75,23.03,527,707
2014-08-12 18:06:33,24.75,23.03,527,707
2014-08-12 18:06:34,24.75,23.03,525,707
2014-08-12 18:06:35,24.75,23.03,531,707
2014-08-12 18:06:36,24.75,23.03,545,707
2014-08-12 18:06:37,24.75,23.11,542,707
2014-08-12 18:06:38,24.75,23.11,555,707
2014-08-12 18:06:40,24.75,23.11,544,707
2014-08-12 18:06:41,24.75,23.11,554,707
2014-08-12 18:06:42,24.75,23.11,548,707
2014-08-12 18:06:43,24.75,23.11,549,707
2014-08-12 18:06:44,24.75,23.11,550,707
2014-08-12 18:06:45,24.75,23.20,552,707
2014-08-12 18:06:47,24.75,23.20,553,707
2014-08-12 18:06:48,24.75,23.20,552,707
2014-08-12 18:06:49,24.75,23.20,552,707
2014-08-12 18:06:50,24.75,23.20,553,707
2014-08-12 18:06:51,24.75,23.20,553,707
2014-08-12 18:06:52,24.75,23.20,553,707
2014-08-12 18:06:54,24.75,23.25,552,707
2014-08-12 18:06:55,24.75,23.29,544,707
2014-08-12 18:06:56,24.75,23.29,545,707
2014-08-12 18:06:57,24.75,23.29,557,707
2014-08-12 18:06:58,24.75,23.29,544,708
2014-08-12 18:06:59,24.75,23.29,540,707
2014-08-12 18:07:01,24.75,23.29,551,707
2014-08-12 18:07:02,24.75,23.29,546,707
2014-08-12 18:07:03,24.75,23.31,545,707
2014-08-12 18:07:04,24.75,23.38,557,707
2014-08-12 18:07:05,24.75,23.38,559,707
2014-08-12 18:07:06,24.75,23.38,560,707
2014-08-12 18:07:08,24.75,23.38,559,707
2014-08-12 18:07:09,24.75,23.38,558,707
2014-08-12 18:07:10,24.75,23.38,559,707
2014-08-12 18:07:11,24.75,23.38,558,707
2014-08-12 18:07:12,24.75,23.38,557,707
2014-08-12 18:07:13,24.75,23.46,547,707
2014-08-12 18:07:15,24.75,23.46,547,707
2014-08-12 18:07:16,24.75,23.46,547,707
2014-08-12 18:07:17,24.75,23.46,547,707
2014-08-12 18:07:18,24.75,23.46,547,707
2014-08-12 18:07:19,24.75,23.46,547,707
2014-08-12 18:07:20,24.75,23.46,547,707
2014-08-12 18:07:22,24.75,23.46,547,707
2014-08-12 18:07:23,24.75,23.46,547,707
2014-08-12 18:07:24,24.75,23.46,547,707
2014-08-12 18:07:25,24.75,23.55,547,707
2014-08-12 18:07:26,24.75,23.55,547,707
2014-08-12 18:07:27,24.75,23.55,547,707
2014-08-12 18:07:29,24.75,23.55,546,707
2014-08-12 18:07:30,24.75,23.55,541,707
2014-08-12 18:07:31,24.75,23.55,543,707
2014-08-12 18:07:32,24.75,23.55,542,707
2014-08-12 18:07:33,24.75,23.55,543,707
2014-08-12 18:07:34,24.75,23.55,543,707
2014-08-12 18:07:36,24.75,23.55,543,707
2014-08-12 18:07:37,24.75,23.55,543,707
2014-08-12 18:07:38,24.75,23.64,543,707
2014-08-12 18:07:39,24.75,23.64,543,707
2014-08-12 18:07:40,24.75,23.64,542,707
2014-08-12 18:07:41,24.75,23.64,542,707
2014-08-12 18:07:43,24.75,23.64,542,707
2014-08-12 18:07:44,24.75,23.64,542,707
2014-08-12 18:07:45,24.75,23.64,543,707
2014-08-12 18:07:46,24.75,23.64,543,707
2014-08-12 18:07:47,24.75,23.64,543,707
2014-08-12 18:07:48,24.75,23.64,544,707
2014-08-12 18:07:50,24.75,23.64,544,707
2014-08-12 18:07:51,24.75,23.64,544,707
2014-08-12 18:07:52,24.75,23.64,543,707
2014-08-12 18:07:53,24.75,23.64,543,707
2014-08-12 18:07:54,24.75,23.64,543,707
2014-08-12 18:07:55,24.75,23.64,545,707
2014-08-12 18:07:57,24.75,23.71,539,707
2014-08-12 18:07:58,24.75,23.72,557,707
2014-08-12 18:07:59,24.75,23.72,556,707
2014-08-12 18:08:00,24.75,23.72,553,707
2014-08-12 18:08:01,24.75,23.72,552,707
2014-08-12 18:08:02,24.75,23.72,553,707
2014-08-12 18:08:04,24.75,23.72,553,707
2014-08-12 18:08:05,24.75,23.72,553,707
2014-08-12 18:08:06,24.75,23.72,553,707
2014-08-12 18:08:07,24.75,23.72,555,707
2014-08-12 18:08:08,24.75,23.72,557,707
2014-08-12 18:08:09,24.75,23.72,560,707
2014-08-12 18:08:11,24.75,23.72,537,707
2014-08-12 18:08:12,24.75,23.72,545,707
2014-08-12 18:08:13,24.75,23.72,520,707
2014-08-12 18:08:14,24.75,23.72,543,707
2014-08-12 18:08:15,24.75,23.72,543,707
2014-08-12 18:08:16,24.75,23.72,545,707
2014-08-12 18:08:18,24.75,23.72,546,707
2014-08-12 18:08:19,24.75,23.72,545,707
2014-08-12 18:08:20,24.75,23.72,544,707
2014-08-12 18:08:21,24.75,23.72,544,707
2014-08-12 18:08:22,24.75,23.79,543,707
2014-08-12 18:08:24,24.75,23.81,543,707
2014-08-12 18:08:25,24.75,23.81,543,707
2014-08-12 18:08:26,24.75,23.81,542,707
2014-08-12 18:08:27,24.75,23.81,544,707
2014-08-12 18:08:28,24.75,23.81,509,707
2014-08-12 18:08:29,24.75,23.81,507,707
2014-08-12 18:08:31,24.75,23.81,511,707
2014-08-12 18:08:32,24.75,23.81,543,707
2014-08-12 18:08:33,24.75,23.81,554,707
2014-08-12 18:08:34,24.75,23.81,555,707
2014-08-12 18:08:35,24.75,23.81,551,707
2014-08-12 18:08:36,24.75,23.81,553,707
2014-08-12 18:08:38,24.75,23.81,553,707
2014-08-12 18:08:39,24.75,23.81,553,707
2014-08-12 18:08:40,24.75,23.81,553,707
2014-08-12 18:08:41,24.75,23.81,553,707
2014-08-12 18:08:42,24.75,23.81,553,707
2014-08-12 18:08:43,24.75,23.81,553,707
2014-08-12 18:08:45,24.75,23.81,553,707
2014-08-12 18:08:46,24.75,23.81,552,707
2014-08-12 18:08:47,24.75,23.81,553,707
2014-08-12 18:08:48,24.75,23.81,553,707
2014-08-12 18:08:49,24.75,23.81,553,707
2014-08-12 18:08:50,24.75,23.81,553,707
2014-08-12 18:08:52,24.75,23.81,552,707
2014-08-12 18:08:53,24.75,23.81,552,707
2014-08-12 18:08:54,24.75,23.81,551,707
2014-08-12 18:08:55,24.75,23.81,552,707
2014-08-12 18:08:56,24.75,23.81,551,707
2014-08-12 18:08:57,24.75,23.81,551,707
2014-08-12 18:08:59,24.75,23.81,537,707
2014-08-12 18:09:00,24.75,23.81,535,707
2014-08-12 18:09:01,24.75,23.81,536,707
2014-08-12 18:09:02,24.75,23.81,538,707
2014-08-12 18:09:03,24.75,23.81,539,707
2014-08-12 18:09:04,24.75,23.81,535,707
2014-08-12 18:09:06,24.75,23.81,535,707
2014-08-12 18:09:07,24.75,23.81,535,707
2014-08-12 18:09:08,24.75,23.81,535,707
2014-08-12 18:09:09,24.75,23.81,534,707
2014-08-12 18:09:10,24.75,23.81,535,707
2014-08-12 18:09:11,24.75,23.81,536,707
2014-08-12 18:09:13,24.75,23.81,535,707
2014-08-12 18:09:14,24.75,23.83,536,707
2014-08-12 18:09:15,24.75,23.83,538,707
2014-08-12 18:09:16,24.75,23.88,533,707
2014-08-12 18:09:17,24.75,23.90,524,707
2014-08-12 18:09:18,24.75,23.90,524,707
2014-08-12 18:09:20,24.75,23.90,544,707
2014-08-12 18:09:21,24.75,23.90,552,707
2014-08-12 18:09:22,24.75,23.90,552,707
2014-08-12 18:09:23,24.75,23.90,552,707
2014-08-12 18:09:24,24.75,23.90,552,707
2014-08-12 18:09:25,24.75,23.90,553,707
2014-08-12 18:09:27,24.75,23.90,553,707
2014-08-12 18:09:28,24.75,23.90,553,707
2014-08-12 18:09:29,24.75,23.90,552,707
2014-08-12 18:09:30,24.75,23.90,552,707
2014-08-12 18:09:31,24.75,23.90,553,707
2014-08-12 18:09:32,24.75,23.90,553,707
2014-08-12 18:09:34,24.75,23.90,553,708
2014-08-12 18:09:35,24.75,23.90,530,707
