2014-8-7 22:9:20.984,1,1,4355.3012,6957.6547,0.39,196.09,0.20,11
2014-8-7 22:9:24.0,1,1,4355.3012,6957.6542,0.16,196.09,0.10,11
2014-8-7 22:9:27.0,1,1,4355.3012,6957.6547,0.58,196.09,0.10,11
2014-8-7 22:9:30.0,1,1,4355.3017,6957.6547,0.80,348.25,0.20,11
2014-8-7 22:9:32.984,1,1,4355.3027,6957.6557,0.82,349.03,0.20,11
2014-8-7 22:9:36.0,1,1,4355.3032,6957.6547,0.26,349.04,0.20,11
2014-8-7 22:9:39.0,1,1,4355.3037,6957.6547,0.43,348.94,0.20,11
2014-8-7 22:9:42.0,1,1,4355.3037,6957.6557,0.48,348.94,0.20,11
2014-8-7 22:9:44.984,1,1,4355.3041,6957.6557,0.15,348.94,0.20,11
2014-8-7 22:9:48.0,1,1,4355.3046,6957.6557,0.19,348.94,0.20,11
2014-8-7 22:9:51.0,1,1,4355.3046,6957.6557,0.40,348.94,0.00,11
2014-8-7 22:9:54.0,1,1,4355.3046,6957.6557,0.17,348.94,0.00,11
2014-8-7 22:9:56.984,1,1,4355.3046,6957.6557,0.18,348.94,0.00,11
2014-8-7 22:10:0.0,1,1,4355.3051,6957.6557,0.47,348.94,0.00,11
2014-8-7 22:10:3.0,1,1,4355.3051,6957.6557,0.62,239.79,0.10,11
2014-8-7 22:10:6.0,1,1,4355.3056,6957.6557,0.55,239.79,0.10,11
2014-8-7 22:10:8.984,1,1,4355.3056,6957.6557,0.14,239.79,0.10,11
2014-8-7 22:10:12.0,1,1,4355.3056,6957.6557,0.10,239.79,0.10,11
2014-8-7 22:10:15.0,1,1,4355.3056,6957.6557,0.10,239.79,0.10,11
2014-8-7 22:10:18.0,1,1,4355.3056,6957.6557,0.15,239.79,0.10,11
2014-8-7 22:10:20.984,1,1,4355.3061,6957.6557,0.06,239.79,0.10,11
2014-8-7 22:10:24.0,1,1,4355.3061,6957.6557,0.11,239.79,0.10,11
2014-8-7 22:10:27.0,1,1,4355.3061,6957.6557,0.05,239.79,0.10,11
2014-8-7 22:10:30.0,1,1,4355.3061,6957.6557,0.06,239.79,0.10,11
2014-8-7 22:10:32.984,1,1,4355.3061,6957.6557,0.05,239.79,0.10,11
2014-8-7 22:10:36.0,1,1,4355.3061,6957.6557,0.35,239.79,0.10,11
2014-8-7 22:10:38.0,1,1,4355.3061,6957.6557,0.59,7.65,-2.00,11
2014-8-7 22:10:40.984,1,1,4355.3071,6957.6547,1.23,3.96,-2.90,11
2014-8-7 22:10:44.0,1,1,4355.3081,6957.6547,1.38,11.16,-4.10,11
2014-8-7 22:10:47.0,1,1,4355.3095,6957.6542,1.34,13.76,-4.40,11
2014-8-7 22:10:50.0,1,1,4355.3105,6957.6542,1.43,12.09,-4.40,10
2014-8-7 22:10:52.984,1,1,4355.3115,6957.6533,1.30,13.58,-4.50,11
2014-8-7 22:10:56.0,1,1,4355.3125,6957.6533,1.33,15.97,-4.50,10
2014-8-7 22:10:59.0,1,1,4355.3134,6957.6528,1.33,16.19,-4.70,10
2014-8-7 22:11:2.0,1,1,4355.3144,6957.6518,1.40,16.19,-4.80,10
2014-8-7 22:11:4.984,1,1,4355.3159,6957.6508,1.48,11.95,-4.80,10
2014-8-7 22:11:8.0,1,1,4355.3168,6957.6508,1.49,18.09,-5.10,10
2014-8-7 22:11:11.0,1,1,4355.3173,6957.6503,1.40,46.18,-6.00,10
2014-8-7 22:11:14.0,1,1,4355.3188,6957.6503,1.34,11.84,-5.60,10
2014-8-7 22:11:16.984,1,1,4355.3198,6957.6494,1.52,6.30,-5.50,10
2014-8-7 22:11:20.0,1,1,4355.3208,6957.6494,1.63,7.24,-5.40,11
2014-8-7 22:11:23.0,1,1,4355.3222,6957.6494,1.68,11.41,-5.50,10
2014-8-7 22:11:26.0,1,1,4355.3237,6957.6484,1.43,25.09,-5.40,10
2014-8-7 22:11:28.984,1,1,4355.3247,6957.6479,1.69,18.58,-5.40,11
2014-8-7 22:11:32.0,1,1,4355.3256,6957.6479,1.03,30.33,-5.70,11
2014-8-7 22:11:35.0,1,1,4355.3261,6957.6469,1.11,15.86,-5.80,11
2014-8-7 22:11:38.0,1,1,4355.3276,6957.6469,1.83,17.55,-5.60,11
2014-8-7 22:11:40.984,1,1,4355.3286,6957.6459,1.79,19.89,-5.50,11
2014-8-7 22:11:44.0,1,1,4355.3300,6957.6455,1.67,34.23,-5.40,11
2014-8-7 22:11:47.0,1,1,4355.3310,6957.6445,1.27,32.61,-5.60,11
2014-8-7 22:11:50.0,1,1,4355.3325,6957.6440,1.50,29.15,-5.70,11
2014-8-7 22:11:52.984,1,1,4355.3334,6957.6430,1.57,29.24,-5.50,11
2014-8-7 22:11:56.0,1,1,4355.3344,6957.6416,1.56,31.86,-5.50,11
2014-8-7 22:11:59.0,1,1,4355.3354,6957.6406,1.55,35.53,-5.50,11
2014-8-7 22:12:2.0,1,1,4355.3364,6957.6391,1.55,53.56,-5.60,11
2014-8-7 22:12:4.984,1,1,4355.3369,6957.6372,1.47,55.69,-5.60,11
2014-8-7 22:12:8.0,1,1,4355.3374,6957.6357,1.49,51.07,-5.50,11
2014-8-7 22:12:11.0,1,1,4355.3383,6957.6342,1.49,55.54,-5.30,11
2014-8-7 22:12:14.0,1,1,4355.3388,6957.6328,1.76,59.04,-5.20,11
2014-8-7 22:12:16.984,1,1,4355.3393,6957.6308,1.63,73.00,-5.10,11
2014-8-7 22:12:20.0,1,1,4355.3398,6957.6284,1.42,68.20,-5.00,11
2014-8-7 22:12:23.0,1,1,4355.3408,6957.6269,1.51,60.29,-5.20,10
2014-8-7 22:12:26.0,1,1,4355.3413,6957.6254,1.57,64.31,-5.20,11
2014-8-7 22:12:28.984,1,1,4355.3417,6957.6230,1.63,72.01,-5.20,11
2014-8-7 22:12:32.0,1,1,4355.3422,6957.6215,1.67,68.47,-5.10,10
2014-8-7 22:12:35.0,1,1,4355.3422,6957.6191,1.68,75.34,-5.10,11
2014-8-7 22:12:38.0,1,1,4355.3427,6957.6171,1.62,77.71,-5.10,11
2014-8-7 22:12:40.984,1,1,4355.3432,6957.6157,1.59,79.84,-5.10,11
2014-8-7 22:12:44.0,1,1,4355.3432,6957.6132,1.64,80.05,-5.10,11
2014-8-7 22:12:47.0,1,1,4355.3432,6957.6118,1.75,80.88,-5.10,11
2014-8-7 22:12:50.0,1,1,4355.3432,6957.6093,1.70,78.37,-5.10,11
2014-8-7 22:12:52.984,1,1,4355.3437,6957.6079,1.63,88.48,-5.20,11
2014-8-7 22:12:56.0,1,1,4355.3437,6957.6054,1.54,86.41,-5.20,11
2014-8-7 22:12:59.0,1,1,4355.3437,6957.6040,1.56,87.06,-5.20,11
2014-8-7 22:13:2.0,1,1,4355.3437,6957.6020,1.62,87.77,-5.20,11
2014-8-7 22:13:4.984,1,1,4355.3437,6957.5996,1.64,86.36,-5.20,11
2014-8-7 22:13:8.0,1,1,4355.3437,6957.5981,1.62,88.22,-5.40,11
2014-8-7 22:13:11.0,1,1,4355.3437,6957.5966,1.64,88.33,-5.30,11
2014-8-7 22:13:14.0,1,1,4355.3437,6957.5942,1.75,85.65,-5.40,11
2014-8-7 22:13:16.984,1,1,4355.3437,6957.5927,1.76,87.49,-5.50,11
2014-8-7 22:13:20.0,1,1,4355.3437,6957.5903,1.71,86.02,-5.40,11
2014-8-7 22:13:23.0,1,1,4355.3442,6957.5888,1.71,83.78,-5.40,11
2014-8-7 22:13:26.0,1,1,4355.3442,6957.5864,1.68,85.58,-5.50,11
2014-8-7 22:13:28.984,1,1,4355.3447,6957.5844,1.59,85.61,-5.60,11
2014-8-7 22:13:32.0,1,1,4355.3447,6957.5820,1.83,84.62,-5.50,11
2014-8-7 22:13:35.0,1,1,4355.3447,6957.5805,1.99,82.93,-5.50,11
2014-8-7 22:13:38.0,1,1,4355.3457,6957.5776,2.12,88.87,-5.30,11
2014-8-7 22:13:40.984,1,1,4355.3457,6957.5756,1.92,84.40,-5.30,11
2014-8-7 22:13:44.0,1,1,4355.3457,6957.5742,1.70,84.20,-5.30,11
2014-8-7 22:13:47.0,1,1,4355.3457,6957.5727,0.95,101.87,-5.20,11
2014-8-7 22:13:50.0,1,1,4355.3457,6957.5717,0.62,116.19,-5.20,11
2014-8-7 22:13:52.984,1,1,4355.3457,6957.5717,0.34,123.58,-5.10,11
2014-8-7 22:13:56.0,1,1,4355.3452,6957.5717,0.15,141.82,-5.10,11
2014-8-7 22:13:59.0,1,1,4355.3452,6957.5717,0.15,156.69,-5.20,10
2014-8-7 22:14:2.0,1,1,4355.3452,6957.5727,0.17,156.69,-5.20,11
2014-8-7 22:14:4.984,1,1,4355.3452,6957.5727,0.10,156.69,-5.20,10
2014-8-7 22:14:8.0,1,1,4355.3452,6957.5727,0.10,156.69,-5.20,10
2014-8-7 22:14:11.0,1,1,4355.3452,6957.5727,0.08,156.69,-5.30,11
2014-8-7 22:14:14.0,1,1,4355.3452,6957.5727,0.08,156.69,-5.30,10
2014-8-7 22:14:16.984,1,1,4355.3452,6957.5727,0.07,156.69,-5.30,11
2014-8-7 22:14:20.0,1,1,4355.3452,6957.5727,0.06,156.69,-5.30,11
2014-8-7 22:14:23.0,1,1,4355.3452,6957.5727,0.06,156.69,-5.30,11
2014-8-7 22:14:26.0,1,1,4355.3452,6957.5727,0.04,156.69,-5.30,11
2014-8-7 22:14:28.984,1,1,4355.3452,6957.5727,0.03,156.69,-5.30,11
2014-8-7 22:14:32.0,1,1,4355.3452,6957.5727,0.03,156.69,-5.30,11
2014-8-7 22:14:35.0,1,1,4355.3452,6957.5727,0.05,156.69,-5.30,11
2014-8-7 22:14:38.0,1,1,4355.3452,6957.5727,0.03,156.69,-5.30,11
2014-8-7 22:14:40.984,1,1,4355.3452,6957.5727,0.09,156.69,-5.30,11
2014-8-7 22:14:44.0,1,1,4355.3457,6957.5727,0.90,11.65,-5.40,11
2014-8-7 22:14:47.0,1,1,4355.3466,6957.5717,1.30,19.50,-5.60,11
2014-8-7 22:14:50.0,1,1,4355.3476,6957.5717,1.61,16.33,-5.70,11
2014-8-7 22:14:52.984,1,1,4355.3486,6957.5717,0.54,15.83,-5.80,11
2014-8-7 22:14:56.0,1,1,4355.3486,6957.5708,0.70,84.58,-5.90,11
2014-8-7 22:14:59.0,1,1,4355.3486,6957.5693,1.92,82.86,-5.90,11
2014-8-7 22:15:2.0,1,1,4355.3496,6957.5664,2.26,76.80,-5.70,11
2014-8-7 22:15:4.984,1,1,4355.3500,6957.5644,2.03,74.89,-5.70,10
2014-8-7 22:15:8.0,1,1,4355.3500,6957.5629,1.21,88.38,-5.70,10
2014-8-7 22:15:11.0,1,1,4355.3500,6957.5615,1.34,86.62,-5.70,11
2014-8-7 22:15:14.0,1,1,4355.3500,6957.5600,1.67,79.82,-5.60,10
2014-8-7 22:15:16.984,1,1,4355.3500,6957.5581,1.58,82.27,-5.50,11
2014-8-7 22:15:20.0,1,1,4355.3500,6957.5556,1.83,83.25,-5.50,11
2014-8-7 22:15:23.0,1,1,4355.3500,6957.5541,1.76,88.01,-5.70,11
2014-8-7 22:15:26.0,1,1,4355.3500,6957.5517,1.78,92.98,-5.80,11
2014-8-7 22:15:28.984,1,1,4355.3505,6957.5502,1.80,76.32,-5.90,11
2014-8-7 22:15:32.0,1,1,4355.3510,6957.5478,1.89,76.44,-5.90,10
2014-8-7 22:15:35.0,1,1,4355.3515,6957.5454,1.92,70.76,-5.80,10
2014-8-7 22:15:38.0,1,1,4355.3520,6957.5439,1.90,83.80,-5.80,10
2014-8-7 22:15:40.984,1,1,4355.3520,6957.5415,1.94,86.01,-5.80,11
2014-8-7 22:15:44.0,1,1,4355.3520,6957.5380,2.03,91.51,-5.80,11
2014-8-7 22:15:47.0,1,1,4355.3515,6957.5356,2.14,89.56,-5.70,11
2014-8-7 22:15:50.0,1,1,4355.3515,6957.5332,2.10,86.65,-5.60,11
2014-8-7 22:15:52.984,1,1,4355.3520,6957.5312,2.07,84.27,-5.70,11
2014-8-7 22:15:56.0,1,1,4355.3520,6957.5288,2.11,82.56,-5.60,11
2014-8-7 22:15:59.0,1,1,4355.3520,6957.5263,2.13,79.55,-5.60,11
2014-8-7 22:16:2.0,1,1,4355.3525,6957.5239,2.10,78.57,-5.60,10
2014-8-7 22:16:4.984,1,1,4355.3525,6957.5214,2.11,81.00,-5.60,11
2014-8-7 22:16:8.0,1,1,4355.3530,6957.5190,2.12,82.86,-5.60,11
2014-8-7 22:16:11.0,1,1,4355.3530,6957.5166,2.16,83.03,-5.60,11
2014-8-7 22:16:14.0,1,1,4355.3535,6957.5141,2.26,86.70,-5.50,11
2014-8-7 22:16:16.984,1,1,4355.3535,6957.5112,2.24,87.74,-5.50,11
2014-8-7 22:16:20.0,1,1,4355.3535,6957.5087,2.25,89.75,-5.50,11
2014-8-7 22:16:23.0,1,1,4355.3535,6957.5063,2.23,93.17,-5.60,10
2014-8-7 22:16:26.0,1,1,4355.3535,6957.5039,2.39,89.25,-5.70,11
2014-8-7 22:16:28.984,1,1,4355.3535,6957.5004,2.16,83.00,-5.80,11
2014-8-7 22:16:32.0,1,1,4355.3535,6957.4980,2.16,87.91,-5.70,11
2014-8-7 22:16:35.0,1,1,4355.3535,6957.4956,2.23,92.75,-5.60,11
2014-8-7 22:16:38.0,1,1,4355.3535,6957.4926,2.22,94.99,-5.60,11
2014-8-7 22:16:40.984,1,1,4355.3530,6957.4912,2.21,95.65,-5.60,11
2014-8-7 22:16:44.0,1,1,4355.3530,6957.4877,2.24,94.92,-5.60,11
2014-8-7 22:16:47.0,1,1,4355.3530,6957.4853,2.25,90.00,-5.60,11
2014-8-7 22:16:50.0,1,1,4355.3530,6957.4829,2.21,89.94,-5.70,10
2014-8-7 22:16:52.984,1,1,4355.3530,6957.4799,2.19,90.87,-5.60,10
2014-8-7 22:16:56.0,1,1,4355.3530,6957.4780,2.11,95.68,-5.70,11
2014-8-7 22:16:59.0,1,1,4355.3530,6957.4755,2.08,92.11,-5.80,11
2014-8-7 22:17:2.0,1,1,4355.3530,6957.4736,2.15,79.85,-5.70,11
2014-8-7 22:17:4.984,1,1,4355.3535,6957.4711,2.20,75.86,-5.60,11
2014-8-7 22:17:8.0,1,1,4355.3540,6957.4677,2.25,78.38,-5.60,11
2014-8-7 22:17:11.0,1,1,4355.3544,6957.4653,2.25,71.82,-5.50,11
2014-8-7 22:17:14.0,1,1,4355.3544,6957.4628,2.23,74.58,-5.50,11
2014-8-7 22:17:16.984,1,1,4355.3549,6957.4604,2.14,72.92,-5.30,11
2014-8-7 22:17:20.0,1,1,4355.3554,6957.4580,2.20,79.44,-5.20,11
2014-8-7 22:17:23.0,1,1,4355.3559,6957.4560,2.24,76.25,-5.30,11
2014-8-7 22:17:26.0,1,1,4355.3564,6957.4536,2.23,74.61,-5.30,11
2014-8-7 22:17:28.984,1,1,4355.3569,6957.4511,2.22,74.86,-5.30,11
2014-8-7 22:17:32.0,1,1,4355.3574,6957.4487,2.00,76.17,-5.50,11
2014-8-7 22:17:35.0,1,1,4355.3574,6957.4462,2.21,78.74,-5.50,11
2014-8-7 22:17:38.0,1,1,4355.3583,6957.4438,2.31,76.19,-5.30,11
2014-8-7 22:17:40.984,1,1,4355.3583,6957.4414,2.13,76.98,-5.50,11
2014-8-7 22:17:44.0,1,1,4355.3583,6957.4379,2.22,83.90,-5.50,11
2014-8-7 22:17:47.0,1,1,4355.3583,6957.4360,2.20,88.86,-5.60,11
2014-8-7 22:17:50.0,1,1,4355.3583,6957.4335,2.16,87.51,-5.70,11
2014-8-7 22:17:52.984,1,1,4355.3583,6957.4311,2.29,90.81,-5.80,11
2014-8-7 22:17:56.0,1,1,4355.3583,6957.4277,2.29,89.84,-5.80,11
2014-8-7 22:17:59.0,1,1,4355.3583,6957.4252,2.30,91.72,-5.70,11
2014-8-7 22:18:2.0,1,1,4355.3583,6957.4223,2.30,90.58,-5.80,11
2014-8-7 22:18:4.984,1,1,4355.3583,6957.4199,2.57,96.95,-5.80,11
2014-8-7 22:18:8.0,1,1,4355.3579,6957.4165,2.40,96.72,-5.70,11
2014-8-7 22:18:11.0,1,1,4355.3574,6957.4140,2.33,97.98,-6.10,11
2014-8-7 22:18:14.0,1,1,4355.3574,6957.4116,2.04,94.09,-6.30,11
2014-8-7 22:18:16.984,1,1,4355.3569,6957.4096,2.20,100.15,-6.30,11
2014-8-7 22:18:20.0,1,1,4355.3569,6957.4072,2.25,100.52,-6.30,11
2014-8-7 22:18:23.0,1,1,4355.3569,6957.4038,2.26,96.73,-6.20,11
2014-8-7 22:18:26.0,1,1,4355.3569,6957.4013,2.28,95.74,-6.20,11
2014-8-7 22:18:28.984,1,1,4355.3569,6957.3989,2.22,94.54,-6.20,11
2014-8-7 22:18:32.0,1,1,4355.3564,6957.3974,1.68,97.84,-6.10,11
2014-8-7 22:18:35.0,1,1,4355.3559,6957.3959,1.40,102.19,-6.00,11
2014-8-7 22:18:38.0,1,1,4355.3559,6957.3940,1.37,104.46,-5.90,11
2014-8-7 22:18:40.984,1,1,4355.3554,6957.3925,1.44,95.50,-5.90,11
2014-8-7 22:18:44.0,1,1,4355.3549,6957.3901,1.89,97.62,-5.70,11
2014-8-7 22:18:47.0,1,1,4355.3554,6957.3876,2.06,94.44,-5.70,11
2014-8-7 22:18:50.0,1,1,4355.3549,6957.3852,2.11,95.23,-5.60,11
2014-8-7 22:18:52.984,1,1,4355.3549,6957.3828,2.31,93.01,-5.60,11
2014-8-7 22:18:56.0,1,1,4355.3549,6957.3808,2.32,95.37,-5.60,11
2014-8-7 22:18:59.0,1,1,4355.3544,6957.3784,2.32,94.26,-5.60,11
2014-8-7 22:19:2.0,1,1,4355.3544,6957.3750,2.25,99.25,-5.50,11
2014-8-7 22:19:4.984,1,1,4355.3544,6957.3725,2.09,99.03,-5.30,11
2014-8-7 22:19:8.0,1,1,4355.3540,6957.3701,2.01,98.28,-5.30,11
2014-8-7 22:19:11.0,1,1,4355.3540,6957.3676,1.67,97.44,-5.20,11
2014-8-7 22:19:14.0,1,1,4355.3540,6957.3671,1.39,104.11,-5.20,11
2014-8-7 22:19:16.984,1,1,4355.3535,6957.3652,1.22,107.64,-5.20,11
2014-8-7 22:19:20.0,1,1,4355.3535,6957.3647,0.93,108.86,-5.60,11
2014-8-7 22:19:23.0,1,1,4355.3530,6957.3637,0.91,111.11,-5.80,11
2014-8-7 22:19:26.0,1,1,4355.3525,6957.3627,0.88,109.70,-6.10,11
2014-8-7 22:19:28.984,1,1,4355.3525,6957.3623,0.82,109.38,-6.10,11
2014-8-7 22:19:32.0,1,1,4355.3525,6957.3613,0.77,108.65,-6.30,11
2014-8-7 22:19:35.0,1,1,4355.3525,6957.3608,0.57,111.88,-6.30,11
2014-8-7 22:19:38.0,1,1,4355.3525,6957.3608,0.71,109.24,-6.30,11
2014-8-7 22:19:40.984,1,1,4355.3525,6957.3598,0.75,108.19,-6.30,11
2014-8-7 22:19:44.0,1,1,4355.3525,6957.3588,0.73,106.78,-6.40,11
2014-8-7 22:19:47.0,1,1,4355.3525,6957.3583,0.71,105.06,-6.40,10
2014-8-7 22:19:50.0,1,1,4355.3525,6957.3574,0.71,104.33,-6.50,11
2014-8-7 22:19:52.984,1,1,4355.3525,6957.3564,0.68,102.16,-6.50,11
2014-8-7 22:19:56.0,1,1,4355.3520,6957.3559,1.17,118.57,-6.50,11
2014-8-7 22:19:59.0,1,1,4355.3515,6957.3535,1.57,122.19,-6.40,11
2014-8-7 22:20:2.0,1,1,4355.3505,6957.3520,1.95,121.83,-6.20,11
2014-8-7 22:20:4.984,1,1,4355.3496,6957.3496,2.06,119.38,-5.90,11
2014-8-7 22:20:8.0,1,1,4355.3491,6957.3471,2.10,116.69,-6.20,11
2014-8-7 22:20:11.0,1,1,4355.3486,6957.3447,2.09,113.69,-6.10,11
2014-8-7 22:20:14.0,1,1,4355.3481,6957.3422,2.14,101.65,-5.90,11
2014-8-7 22:20:16.984,1,1,4355.3476,6957.3398,2.13,101.40,-5.70,11
2014-8-7 22:20:20.0,1,1,4355.3471,6957.3374,2.15,107.57,-5.80,11
2014-8-7 22:20:23.0,1,1,4355.3461,6957.3339,2.42,109.59,-5.60,11
2014-8-7 22:20:26.0,1,1,4355.3457,6957.3320,2.40,109.42,-5.40,11
2014-8-7 22:20:28.984,1,1,4355.3447,6957.3295,2.40,109.18,-4.80,11
2014-8-7 22:20:32.0,1,1,4355.3442,6957.3271,2.25,107.81,-4.70,11
2014-8-7 22:20:35.0,1,1,4355.3437,6957.3247,2.41,108.08,-4.80,11
2014-8-7 22:20:38.0,1,1,4355.3432,6957.3212,2.45,108.79,-4.90,11
2014-8-7 22:20:40.984,1,1,4355.3422,6957.3188,2.46,111.50,-5.10,11
2014-8-7 22:20:44.0,1,1,4355.3413,6957.3164,2.46,113.35,-5.10,10
2014-8-7 22:20:47.0,1,1,4355.3408,6957.3144,2.45,112.26,-5.30,11
2014-8-7 22:20:50.0,1,1,4355.3398,6957.3120,2.52,111.66,-5.40,11
2014-8-7 22:20:52.984,1,1,4355.3393,6957.3085,2.73,109.16,-5.30,11
2014-8-7 22:20:56.0,1,1,4355.3383,6957.3056,2.73,109.27,-5.60,11
2014-8-7 22:20:59.0,1,1,4355.3374,6957.3032,2.48,112.91,-5.70,11
2014-8-7 22:21:2.0,1,1,4355.3369,6957.3007,2.18,115.36,-6.30,10
2014-8-7 22:21:4.984,1,1,4355.3359,6957.2988,2.58,120.69,-6.70,10
2014-8-7 22:21:8.0,1,1,4355.3344,6957.2963,2.44,116.74,-7.10,11
2014-8-7 22:21:11.0,1,1,4355.3334,6957.2944,2.39,121.63,-7.50,11
2014-8-7 22:21:14.0,1,1,4355.3325,6957.2924,2.43,122.78,-8.00,11
2014-8-7 22:21:16.984,1,1,4355.3315,6957.2900,1.09,116.13,-8.40,11
2014-8-7 22:21:20.0,1,1,4355.3300,6957.2885,1.86,107.91,-9.10,11
2014-8-7 22:21:23.0,1,1,4355.3286,6957.2856,2.13,117.21,-9.40,10
2014-8-7 22:21:26.0,1,1,4355.3266,6957.2832,2.44,121.58,-10.20,11
2014-8-7 22:21:28.984,1,1,4355.3256,6957.2797,2.42,122.69,-11.10,10
